"symbol","date","close","high","low","open","row_key","symbol_timestamp","time","timestamp","volume"
"NFLX2025-11-17_16-57-55.csv","2025-11-11","238.62","239.29","234.17","236.19","2025-11-11_23","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","7597148"
"NFLX2025-11-17_16-57-55.csv","2025-11-12","237.29","243.85","233.66","240.02","2025-11-12_24","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","5322821"
"NFLX2025-11-17_16-57-55.csv","2025-11-13","243.26","244.31","240.12","242.97","2025-11-13_25","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","5242189"
"NFLX2025-11-17_16-57-55.csv","2025-11-14","242.71","244.79","238.5","239.84","2025-11-14_26","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","3879598"
"NFLX2025-11-17_16-57-55.csv","2025-11-15","241.83","244.78","239.08","241.1","2025-11-15_27","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","8727840"
"NFLX2025-11-17_16-57-55.csv","2025-11-16","244.69","247.33","241.41","243.4","2025-11-16_28","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","9063785"
"NFLX2025-11-17_16-57-55.csv","2025-11-17","246.3","248.15","243.66","244.31","2025-11-17_29","NFLX2025-11-17_16-57-55.csv_NFLX2025-11-17_16-57-55","","NFLX2025-11-17_16-57-55","1917967"
"AMD2025-11-17_16-56-56.csv","2025-10-19","304.36","306.36","296.46","300.96","2025-10-19_0","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","8813390"
"AMD2025-11-17_16-56-56.csv","2025-10-20","305.02","307.86","303.98","307.69","2025-10-20_1","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","8989588"
"AMD2025-11-17_16-56-56.csv","2025-10-21","312.56","318.33","311.33","311.94","2025-10-21_2","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","1501739"
"AMD2025-11-17_16-56-56.csv","2025-10-22","308.17","310.49","304.6","304.76","2025-10-22_3","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","2847939"
"AMD2025-11-17_16-56-56.csv","2025-10-23","306.63","309.23","297.06","302.22","2025-10-23_4","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","1387960"
"AMD2025-11-17_16-56-56.csv","2025-10-24","297.48","304.52","296.9","301.35","2025-10-24_5","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","1506683"
"AMD2025-11-17_16-56-56.csv","2025-10-25","297.17","299.88","291.84","294.18","2025-10-25_6","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","6099110"
"AMD2025-11-17_16-56-56.csv","2025-10-26","291.01","295.19","290.71","292.26","2025-10-26_7","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","1477605"
"AMD2025-11-17_16-56-56.csv","2025-10-27","296.34","301.79","290.52","296.61","2025-10-27_8","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","6567514"
"AMD2025-11-17_16-56-56.csv","2025-10-28","291.89","298.25","287.26","297.18","2025-10-28_9","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","5032664"
"AMD2025-11-17_16-56-56.csv","2025-10-29","302.31","311.79","298.41","308.09","2025-10-29_10","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","3354025"
"AMD2025-11-17_16-56-56.csv","2025-10-30","312.23","314.92","305.49","306.25","2025-10-30_11","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","2657230"
"AMD2025-11-17_16-56-56.csv","2025-10-31","303.7","309.66","300.14","303.54","2025-10-31_12","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","6958790"
"AMD2025-11-17_16-56-56.csv","2025-11-01","299.11","299.24","294.65","298","2025-11-01_13","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","2446314"
"AMD2025-11-17_16-56-56.csv","2025-11-02","296.91","298.12","291.67","296.71","2025-11-02_14","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","7679140"
"AMD2025-11-17_16-56-56.csv","2025-11-03","300.17","301.44","298.25","300.82","2025-11-03_15","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","8198280"
"AMD2025-11-17_16-56-56.csv","2025-11-04","305.47","307.53","293.94","299.84","2025-11-04_16","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","5794045"
"AMD2025-11-17_16-56-56.csv","2025-11-05","302.41","304.24","293.74","298.45","2025-11-05_17","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","8063172"
"AMD2025-11-17_16-56-56.csv","2025-11-06","298.76","306.66","293.86","304.02","2025-11-06_18","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","6794332"
"AMD2025-11-17_16-56-56.csv","2025-11-07","301.84","307.57","295.52","297.54","2025-11-07_19","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","1660798"
"AMD2025-11-17_16-56-56.csv","2025-11-08","302.77","307.87","298.51","301.92","2025-11-08_20","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","7582294"
"AMD2025-11-17_16-56-56.csv","2025-11-09","301.64","306.98","295.98","299.77","2025-11-09_21","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","9745068"
"AMD2025-11-17_16-56-56.csv","2025-11-10","296.84","302.5","293.11","296.62","2025-11-10_22","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","2966125"
"AMD2025-11-17_16-56-56.csv","2025-11-11","297.58","300.46","296.94","297.7","2025-11-11_23","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","7325698"
"AMD2025-11-17_16-56-56.csv","2025-11-12","302.36","311.1","298.27","307.61","2025-11-12_24","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","4289340"
"AMD2025-11-17_16-56-56.csv","2025-11-13","304.96","309.76","298.92","299.25","2025-11-13_25","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","2390322"
"AMD2025-11-17_16-56-56.csv","2025-11-14","294.91","297.45","293.88","296.36","2025-11-14_26","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","3427581"
"AMD2025-11-17_16-56-56.csv","2025-11-15","298.98","304.23","295.29","297.12","2025-11-15_27","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","8952143"
"AMD2025-11-17_16-56-56.csv","2025-11-16","294.4","298.17","287.91","291.39","2025-11-16_28","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","7376543"
"AMD2025-11-17_16-56-56.csv","2025-11-17","292.1","301.5","291.35","296.82","2025-11-17_29","AMD2025-11-17_16-56-56.csv_AMD2025-11-17_16-56-56","","AMD2025-11-17_16-56-56","1802561"
"PYPLcsv","2025-10-19","401.54","404.52","396.28","400.86","","","","","6795201"
"PYPLcsv","2025-10-20","402.7","409.59","398.08","404.98","","","","","8225462"
"PYPLcsv","2025-10-21","405.35","407.15","399.38","403.4","","","","","8909237"
"PYPLcsv","2025-10-22","405.11","411.2","400.09","406.26","","","","","3726413"
"PYPLcsv","2025-10-23","414.47","422.46","408.26","420.75","","","","","6104298"
"PYPLcsv","2025-10-24","417.15","421.32","403.81","410.91","","","","","6327973"
"PYPLcsv","2025-10-25","409.91","412.8","408.08","408.95","","","","","8781016"
"PYPLcsv","2025-10-26","402.86","412.97","400.72","410.15","","","","","7640195"
"PYPLcsv","2025-10-27","418.11","419.97","404.65","411.93","","","","","3187973"
"PYPLcsv","2025-10-28","405.34","410.29","394.12","399.43","","","","","7734197"
"PYPLcsv","2025-10-29","396.06","404.46","394.44","397.77","","","","","4741182"
"PYPLcsv","2025-10-30","397.61","407.56","395.02","399.84","","","","","4525799"
"PYPLcsv","2025-10-31","397.22","403.47","394.17","396.6","","","","","3065306"
"PYPLcsv","2025-11-01","389.43","394.76","375.42","382.96","","","","","2069849"
"PYPLcsv","2025-11-02","376.89","380.84","367.91","371.32","","","","","6855828"
"PYPLcsv","2025-11-03","377.62","388.12","376.3","381.59","","","","","8833232"
"PYPLcsv","2025-11-04","386.87","393.82","379.71","385.96","","","","","3219215"
"PYPLcsv","2025-11-05","392.63","393.64","382.77","390.37","","","","","5428119"
"PYPLcsv","2025-11-06","382.97","388.03","379.69","384.57","","","","","8274281"
"PYPLcsv","2025-11-07","388.33","398.31","387.37","393.1","","","","","4373019"
"PYPLcsv","2025-11-08","392.89","396.81","391.78","393.12","","","","","2209564"
"PYPLcsv","2025-11-09","397.46","404.29","392.98","396.09","","","","","8594897"
"PYPLcsv","2025-11-10","397.93","400.15","393.72","394.8","","","","","4175777"
"PYPLcsv","2025-11-11","402.56","411.23","400.8","405.22","","","","","7839681"
"PYPLcsv","2025-11-12","400.74","407.68","397.7","398.69","","","","","7952832"
"PYPLcsv","2025-11-13","396.33","404.01","384.2","390.25","","","","","7441481"
"PYPLcsv","2025-11-14","386.66","392.16","379.28","385.67","","","","","8943784"
"PYPLcsv","2025-11-15","392.72","399.18","385.92","386.35","","","","","8874492"
"PYPLcsv","2025-11-16","382.39","389.27","369.53","374.91","","","","","3315656"
"PYPLcsv","2025-11-17","370.89","375.93","367.51","375.53","","","","","4747623"
"ADBEcsv","2025-10-19","384.04","394.07","382.15","390.5","","","","","8838517"
"ADBEcsv","2025-10-20","394.69","399.94","387.2","389.09","","","","","6946484"
"ADBEcsv","2025-10-21","384.01","392.31","382.18","385.15","","","","","4513449"
"ADBEcsv","2025-10-22","390.47","395.13","385.19","388.59","","","","","6155721"
"ADBEcsv","2025-10-23","396.1","399.03","388.29","398.78","","","","","3686395"
"ADBEcsv","2025-10-24","400.45","411.88","396.98","404.43","","","","","9924842"
"ADBEcsv","2025-10-25","407.81","411.81","402.7","403.62","","","","","2498639"
"ADBEcsv","2025-10-26","406.47","419.66","400.79","412.11","","","","","9204044"
"ADBEcsv","2025-10-27","416.11","424.08","410.08","418.57","","","","","6846528"
"ADBEcsv","2025-10-28","413.77","421.97","413.41","415.91","","","","","6894939"
"ADBEcsv","2025-10-29","415.36","429.35","413.06","422.75","","","","","5252025"
"ADBEcsv","2025-10-30","420.51","425.93","406.93","413.08","","","","","6853990"
"ADBEcsv","2025-10-31","407.19","410.09","394.08","399.53","","","","","7794387"
"ADBEcsv","2025-11-01","406.61","413.91","392.72","400.49","","","","","4591595"
"ADBEcsv","2025-11-02","398.18","399.81","389.59","393.14","","","","","7058738"
"ADBEcsv","2025-11-03","395.37","402.3","388.86","400.73","","","","","4807491"
"ADBEcsv","2025-11-04","397.13","402.81","390.56","391.71","","","","","8562537"
"ADBEcsv","2025-11-05","386.02","386.59","377.93","379.56","","","","","3112045"
"ADBEcsv","2025-11-06","380.65","389.31","375.2","388.06","","","","","6750762"
"ADBEcsv","2025-11-07","394.45","395.96","392.58","393.49","","","","","1369850"
"ADBEcsv","2025-11-08","391.96","392.33","380.89","385.24","","","","","1361531"
"ADBEcsv","2025-11-09","390.3","397.99","390.09","397.61","","","","","1286346"
"ADBEcsv","2025-11-10","392.16","399.16","387.95","390.26","","","","","1818938"
"ADBEcsv","2025-11-11","392.55","395.36","388.52","393.56","","","","","7564458"
"ADBEcsv","2025-11-12","385.88","399.32","385.84","392.22","","","","","5758915"
"ADBEcsv","2025-11-13","399.45","404.69","395.47","400.78","","","","","4351650"
"ADBEcsv","2025-11-14","408.66","416.06","397.54","404.58","","","","","5441797"
"ADBEcsv","2025-11-15","399.06","406.58","391.27","402.93","","","","","2085105"
"ADBEcsv","2025-11-16","405.52","413.63","405.45","407.7","","","","","7846979"
"ADBEcsv","2025-11-17","410.61","415.54","403.51","405.16","","","","","1409680"
"NVDA","2025-10-19","316.57","316.58","312.71","314.36","","","16:49:55","","3923998"
"NVDA","2025-10-20","310.57","314.92","306.86","312.31","","","16:49:55","","8897225"
"NVDA","2025-10-21","318.39","321.6","310.81","315.44","","","16:49:55","","6864938"
"NVDA","2025-10-22","318.34","321.32","313.62","315.74","","","16:49:55","","1687025"
"NVDA","2025-10-23","315.65","325.15","310.68","321.49","","","16:49:55","","8992529"
"NVDA","2025-10-24","317.3","319.97","311.88","319.51","","","16:49:55","","3174226"
"NVDA","2025-10-25","317.68","321.63","307.78","312.03","","","16:49:55","","1594249"
"NVDA","2025-10-26","318.17","323.78","306.98","312.67","","","16:49:55","","1907267"
"NVDA","2025-10-27","308.77","309.95","300.15","302.87","","","16:49:55","","8775302"
"NVDA","2025-10-28","306.05","310.98","300.91","309.01","","","16:49:55","","2472387"
"NVDA","2025-10-29","303.37","305.07","301.11","303.26","","","16:49:55","","6488258"
"NVDA","2025-10-30","302.87","305.06","297.58","298.62","","","16:49:55","","6013488"
"NVDA","2025-10-31","302.35","302.5","294.88","300.56","","","16:49:55","","4164895"
"NVDA","2025-11-01","306.25","310.54","297.08","302.52","","","16:49:55","","2635553"
"NVDA","2025-11-02","298.08","301.11","295.59","297.47","","","16:49:55","","2304125"
"NVDA","2025-11-03","303.4","310.39","300.55","308.62","","","16:49:55","","2339874"
"NVDA","2025-11-04","307.27","315.11","307.02","310.76","","","16:49:55","","9890232"
"NVDA","2025-11-05","308.56","312.25","304.64","307.7","","","16:49:55","","2450445"
"NVDA","2025-11-06","301.73","308.55","297.85","307.54","","","16:49:55","","4147921"
"NVDA","2025-11-07","310.04","315.02","308.23","314.2","","","16:49:55","","1953407"
"NVDA","2025-11-08","310.38","317.44","308.33","315.91","","","16:49:55","","8684072"
"NVDA","2025-11-09","318.39","328.14","313.36","324.83","","","16:49:55","","7002817"
"NVDA","2025-11-10","326.48","327.87","323.02","324.09","","","16:49:55","","2418348"
"NVDA","2025-11-11","319.2","324.99","317.54","320.38","","","16:49:55","","2298545"
"NVDA","2025-11-12","323.32","329.01","317.71","327.52","","","16:49:55","","7941418"
"NVDA","2025-11-13","332.19","339.54","331.85","338.06","","","16:49:55","","7543015"
"NVDA","2025-11-14","341.35","343.48","334","339.77","","","16:49:55","","3328261"
"NVDA","2025-11-15","336.73","341.96","332.04","337.2","","","16:49:55","","1657900"
"NVDA","2025-11-16","335.66","346.55","335.39","340.55","","","16:49:55","","4419777"
"NVDA","2025-11-17","343.2","344.96","337.28","342.88","","","16:49:55","","1915521"
"V2025-11-17_16-58-57.csv","2025-10-19","341.62","351.42","340.05","347.32","2025-10-19_0","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","5926577"
"V2025-11-17_16-58-57.csv","2025-10-20","343.44","349.1","339.3","348.52","2025-10-20_1","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","7331533"
"V2025-11-17_16-58-57.csv","2025-10-21","353.33","360.16","352.34","359.14","2025-10-21_2","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","8657859"
"V2025-11-17_16-58-57.csv","2025-10-22","356.49","368.27","353.63","361.87","2025-10-22_3","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","7663522"
"V2025-11-17_16-58-57.csv","2025-10-23","356.3","362.13","351.43","352.03","2025-10-23_4","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","9005507"
"V2025-11-17_16-58-57.csv","2025-10-24","356.19","360.02","349.35","354.16","2025-10-24_5","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","1259644"
"V2025-11-17_16-58-57.csv","2025-10-25","352.33","353.69","344.37","351.34","2025-10-25_6","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","3759331"
"V2025-11-17_16-58-57.csv","2025-10-26","350.61","357.68","345.43","353.19","2025-10-26_7","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","6343107"
"V2025-11-17_16-58-57.csv","2025-10-27","354.77","362.56","349.44","359.92","2025-10-27_8","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","6043326"
"V2025-11-17_16-58-57.csv","2025-10-28","360.37","366.36","350.68","355.37","2025-10-28_9","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","7301157"
"V2025-11-17_16-58-57.csv","2025-10-29","361.98","369.4","361.47","362.76","2025-10-29_10","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","7727011"
"V2025-11-17_16-58-57.csv","2025-10-30","361.66","364.88","358.11","358.36","2025-10-30_11","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","4460974"
"V2025-11-17_16-58-57.csv","2025-10-31","352.56","360.02","352.14","356.82","2025-10-31_12","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","9859465"
"V2025-11-17_16-58-57.csv","2025-11-01","352.82","359.54","345.66","351.64","2025-11-01_13","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","9235831"
"V2025-11-17_16-58-57.csv","2025-11-02","355.33","360.8","352.62","353.02","2025-11-02_14","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","5679894"
"V2025-11-17_16-58-57.csv","2025-11-03","349.89","355.55","343.71","353.55","2025-11-03_15","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","3987746"
"V2025-11-17_16-58-57.csv","2025-11-04","356.2","362.55","353.51","359.25","2025-11-04_16","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","8520327"
"V2025-11-17_16-58-57.csv","2025-11-05","361.5","372.24","356.19","366.53","2025-11-05_17","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","5939373"
"V2025-11-17_16-58-57.csv","2025-11-06","361.21","368.33","353.37","354.16","2025-11-06_18","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","8671202"
"V2025-11-17_16-58-57.csv","2025-11-07","357.64","359.26","354.14","356.31","2025-11-07_19","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","2063249"
"V2025-11-17_16-58-57.csv","2025-11-08","358.02","365.64","352.93","361.68","2025-11-08_20","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","7663624"
"V2025-11-17_16-58-57.csv","2025-11-09","369.04","373.45","361.71","363","2025-11-09_21","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","4315794"
"V2025-11-17_16-58-57.csv","2025-11-10","368.08","375.38","359.93","366.29","2025-11-10_22","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","4858533"
"V2025-11-17_16-58-57.csv","2025-11-11","359.11","360.31","355.35","356.88","2025-11-11_23","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","6746744"
"V2025-11-17_16-58-57.csv","2025-11-12","359.01","359.65","353.16","355.8","2025-11-12_24","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","1873998"
"V2025-11-17_16-58-57.csv","2025-11-13","359.66","370.37","356.88","365.75","2025-11-13_25","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","8675097"
"V2025-11-17_16-58-57.csv","2025-11-14","368.39","372.33","362.88","368.9","2025-11-14_26","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","3434244"
"V2025-11-17_16-58-57.csv","2025-11-15","365.79","372.73","361.15","361.63","2025-11-15_27","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","8320851"
"V2025-11-17_16-58-57.csv","2025-11-16","358.6","358.84","353.21","355.79","2025-11-16_28","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","9424239"
"V2025-11-17_16-58-57.csv","2025-11-17","362.73","365.16","356.44","357.81","2025-11-17_29","V2025-11-17_16-58-57.csv_V2025-11-17_16-58-57","","V2025-11-17_16-58-57","9754732"
"WMT2025-11-17_16-58-58.csv","2025-10-19","304.63","309.07","301.53","303.47","2025-10-19_0","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","9923151"
"WMT2025-11-17_16-58-58.csv","2025-10-20","309.6","314.38","309.18","313.25","2025-10-20_1","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","7462672"
"WMT2025-11-17_16-58-58.csv","2025-10-21","307.22","314.94","306.75","309.01","2025-10-21_2","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","3741754"
"WMT2025-11-17_16-58-58.csv","2025-10-22","311.4","313.65","307.33","313.02","2025-10-22_3","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8601762"
"WMT2025-11-17_16-58-58.csv","2025-10-23","317.77","322.17","315.47","319.66","2025-10-23_4","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","2650490"
"WMT2025-11-17_16-58-58.csv","2025-10-24","314.73","320.79","302.92","308.74","2025-10-24_5","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8481696"
"WMT2025-11-17_16-58-58.csv","2025-10-25","305.31","310.64","299.55","305.78","2025-10-25_6","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","1657831"
"WMT2025-11-17_16-58-58.csv","2025-10-26","310.98","314.75","304.92","308.77","2025-10-26_7","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","2553311"
"WMT2025-11-17_16-58-58.csv","2025-10-27","309.24","317.26","306.61","311.28","2025-10-27_8","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8853700"
"WMT2025-11-17_16-58-58.csv","2025-10-28","309.54","318.12","303.42","313.35","2025-10-28_9","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","9017820"
"WMT2025-11-17_16-58-58.csv","2025-10-29","317","321.18","308.86","314.85","2025-10-29_10","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","3206805"
"WMT2025-11-17_16-58-58.csv","2025-10-30","318.54","319.38","316.49","318.5","2025-10-30_11","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","6832639"
"WMT2025-11-17_16-58-58.csv","2025-10-31","321.42","323.4","312.04","317.9","2025-10-31_12","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","2737970"
"WMT2025-11-17_16-58-58.csv","2025-11-01","321.15","323.17","317.54","321.64","2025-11-01_13","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","3004062"
"WMT2025-11-17_16-58-58.csv","2025-11-02","319.83","323.92","317.81","318.98","2025-11-02_14","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8611263"
"WMT2025-11-17_16-58-58.csv","2025-11-03","320.37","323.72","317.65","320.93","2025-11-03_15","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","5343244"
"WMT2025-11-17_16-58-58.csv","2025-11-04","322.15","325.44","318.64","320.98","2025-11-04_16","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","9710878"
"WMT2025-11-17_16-58-58.csv","2025-11-05","323.86","329.99","316.47","322.42","2025-11-05_17","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8968960"
"WMT2025-11-17_16-58-58.csv","2025-11-06","327.19","331.37","323.61","327.94","2025-11-06_18","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","4447910"
"WMT2025-11-17_16-58-58.csv","2025-11-07","324.15","328.34","321.72","325.78","2025-11-07_19","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","5049786"
"WMT2025-11-17_16-58-58.csv","2025-11-08","327.26","331.03","315.88","322.28","2025-11-08_20","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","4592842"
"WMT2025-11-17_16-58-58.csv","2025-11-09","317.05","318.41","310.85","315.56","2025-11-09_21","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","3378021"
"WMT2025-11-17_16-58-58.csv","2025-11-10","321.11","323.16","310.54","315.07","2025-11-10_22","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","9700615"
"WMT2025-11-17_16-58-58.csv","2025-11-11","311.51","316.51","309.7","314.1","2025-11-11_23","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","6837486"
"WMT2025-11-17_16-58-58.csv","2025-11-12","316.71","322.77","309","310.72","2025-11-12_24","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","2075395"
"WMT2025-11-17_16-58-58.csv","2025-11-13","306.91","308.03","299.12","304.09","2025-11-13_25","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","1878499"
"WMT2025-11-17_16-58-58.csv","2025-11-14","298.39","301.81","293.86","299.82","2025-11-14_26","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8733648"
"WMT2025-11-17_16-58-58.csv","2025-11-15","300.21","302.14","294.78","296.52","2025-11-15_27","WMT2025-11-17_16-58-58.csv_WMT2025-11-17_16-58-58","","WMT2025-11-17_16-58-58","8688428"
